,mass,age,temperature,luminosity,radius,gravity,mko_y,mko_j,mko_h,mko_k,mko_lp,mko_mp,w1,w2,w3,w4,irac_ch1,irac_ch2
32,0.038,1.91448198,983.31946926,-5.17279252,0.08946422,5.11489916,16.00070891,14.84418754,15.4218899,15.44717882,13.44300815,12.32338885,14.93635695,12.44448926,11.61690739,11.21012885,14.37057824,12.43705298
33,0.038,2.42446202,909.0522069,-5.31967992,0.08839048,5.12538691,16.37179513,15.23590637,15.85926909,15.95405498,13.70827849,12.49786812,15.28007052,12.65016593,11.85814722,11.35287029,14.66346705,12.64268202
34,0.038,3.07029063,840.72561107,-5.46477723,0.08744313,5.13474644,16.78027986,15.64451702,16.30564638,16.48247107,13.96550096,12.68053137,15.61773416,12.85754338,12.09583635,11.49212109,14.94620555,12.85011959
35,0.038,3.88815518,781.23212085,-5.60057746,0.08661191,5.14304264,17.18842452,16.04694753,16.74293528,17.0042137,14.21726513,12.86253668,15.9440523,13.05797894,12.31513695,11.62170069,15.22209571,13.05146266
36,0.038,4.92388263,729.63087065,-5.72684866,0.08586153,5.15060062,17.58235077,16.42848284,17.16117403,17.50046409,14.44934561,13.0251522,16.25309963,13.24092108,12.51342936,11.74209457,15.48274156,13.23508026
37,0.038,6.23550734,683.97868409,-5.84598927,0.08518138,5.15750844,17.96908506,16.80417576,17.57300349,17.98840483,14.67673615,13.21030779,16.55185745,13.42437653,12.69730748,11.85472194,15.7390295,13.41940878
38,0.038,7.89652287,645.53926727,-5.95291504,0.08455129,5.16395738,18.33850102,17.16889825,17.98015969,18.48960636,14.90570803,13.35893202,16.84660245,13.59928504,12.87515747,11.9631714,15.99391126,13.59452166
39,0.038,10.0,611.2544988,-6.05383708,0.08395795,5.17007413,18.68733261,17.52235558,18.37329564,18.98116913,15.12600343,13.50732507,17.13657092,13.76368997,13.04515515,12.06663455,16.24566235,13.75766197
0,0.047,0.001,2921.5941376,-1.6769397,0.56716865,3.60309019,7.53857581,6.91540151,6.3888288,6.0478793,5.60148058,5.59480644,5.83505735,5.57648195,5.37323544,5.23278495,5.71300139,5.57031481
1,0.047,0.00126638017,2920.96612357,-1.70276772,0.55079705,3.62852945,7.60349483,6.9803777,6.45403985,6.11265082,5.66568905,5.65937057,5.89928495,5.64092716,5.43734024,5.29724456,5.77718353,5.63475579
2,0.047,0.00160371874,2920.59923572,-1.71531803,0.54301787,3.64088437,7.63510825,7.01200296,6.48578374,6.14416768,5.69691359,5.69077101,5.93053118,5.67226694,5.46850539,5.32857344,5.80839969,5.66609338
3,0.047,0.00203091762,2920.38426634,-1.72564998,0.53669047,3.65106468,7.66103263,7.03795445,6.5117993,6.17002872,5.72257151,5.7165883,5.95620414,5.69802991,5.49414843,5.35435394,5.83404942,5.69185367
4,0.047,0.00257191381,2920.01502152,-1.73999442,0.52802766,3.6651992,7.69712578,7.07406616,6.54801045,6.20600853,5.75824589,5.75248672,5.99191133,5.73385078,5.52978919,5.3901799,5.86971689,5.72767059
5,0.047,0.00325702066,2919.45035042,-1.76396968,0.51384275,3.68885179,7.75744795,7.13441872,6.6084842,6.26613168,5.81789192,5.81254341,6.0516257,5.79376595,5.5894241,5.45012583,5.92935629,5.78757662
6,0.047,0.00412462638,2918.56923361,-1.81382573,0.48548923,3.73815304,7.88276117,7.25978305,6.73389248,6.39100251,5.94194086,5.93764289,6.17587331,5.91851371,5.71368031,5.57507097,6.05341385,5.9122907
7,0.047,0.00522334507,2915.69141664,-1.94371447,0.41887739,3.86633989,8.2094267,7.58586015,7.05949218,6.71571066,6.26465107,6.26423177,6.49967748,6.24386199,6.03768836,5.9011348,6.37638524,6.23745609
8,0.047,0.00661474064,2911.8082314,-2.08299053,0.35777212,4.0033012,8.55960161,7.93420443,7.40638238,7.06255736,6.60964562,6.61527314,6.84672012,6.59307415,6.38533925,6.25155105,6.72203773,6.58630698
9,0.047,0.0083767764,2897.63285547,-2.20360904,0.31443385,4.11545625,8.8620582,8.23109991,7.70323043,7.35772499,6.90009494,6.91314108,7.1412546,6.88873583,6.67714774,6.54614852,7.0140353,6.88143387
10,0.047,0.0106081836,2881.77164827,-2.31013352,0.28121956,4.21242324,9.12892335,8.49122075,7.96339625,7.61639147,7.15379281,7.17532681,7.39968386,7.14841395,6.93253177,6.80448621,7.26957502,7.14047863
11,0.047,0.0134339933,2860.5771765,-2.41084275,0.25415682,4.30031142,9.38094755,8.73417687,8.20714355,7.85792578,7.38883586,7.42060163,7.64083764,7.39064964,7.16906669,7.04428575,7.5070388,7.38192868
12,0.047,0.0170125428,2840.94457422,-2.50336358,0.23164132,4.38088066,9.61264611,8.95678631,8.43015697,8.07941059,7.60445643,7.64710107,7.86257261,7.61393943,7.38688273,7.26550397,7.72508741,7.60438338
13,0.047,0.0215443469,2819.84127779,-2.59210305,0.21228434,4.45667894,9.834908,9.16894456,8.64286179,8.29057665,7.80933396,7.86405755,8.07415129,7.82733864,7.59423629,7.47647046,7.93262839,7.8168505
14,0.047,0.0272833338,2785.41060894,-2.68540418,0.19540834,4.5286286,10.06806787,9.38667107,8.86326198,8.5069013,8.01503173,8.08599026,8.28985549,8.04446136,7.80141704,7.68799476,8.14230275,8.0326855
15,0.047,0.0345510729,2748.77579347,-2.77630358,0.18071684,4.5965175,10.29690138,9.59678908,9.07566975,8.71616684,8.212622,8.30515567,8.49903975,8.2573424,8.00243449,7.89413516,8.34441233,8.24387337
16,0.047,0.0437547938,2705.64933478,-2.86851401,0.16773738,4.66125453,10.53125855,9.80710359,9.28862757,8.92595513,8.4079687,8.52859224,8.70864888,8.47258919,8.20234121,8.09988218,8.54521614,8.45696798
17,0.047,0.0554102033,2653.14996384,-2.96404694,0.15627082,4.72275898,10.78058091,10.02343299,9.5062521,9.14033171,8.60329545,8.76239944,8.9218786,8.6948798,8.40342809,8.30879489,8.74718661,8.67628213
18,0.047,0.0701703829,2594.41842913,-3.061234,0.14612887,4.78104054,11.03786544,10.24180629,9.72547955,9.35587111,8.7966354,9.00296694,9.13592599,8.92142558,8.60382412,8.51925376,8.94810626,8.89917682
19,0.047,0.0888623816,2524.8769058,-3.16351599,0.13714938,4.83612566,11.32267038,10.47242458,9.95258616,9.58153222,8.99218851,9.27212796,9.35739536,9.16663787,8.81052361,8.74273588,9.15273343,9.13904263
20,0.047,0.112533558,2446.73933087,-3.27034511,0.12914397,4.88836498,11.62837115,10.71240794,10.18599156,9.81611317,9.18918525,9.56507781,9.58360997,9.4266566,9.02037347,8.97188736,9.35971419,9.39253146
21,0.047,0.142510267,2357.17761697,-3.38363283,0.12213282,4.93684811,11.97148137,10.9704226,10.42982278,10.06797716,9.38894021,9.8821099,9.81494599,9.70134157,9.22915728,9.19790543,9.57035695,9.65926448
22,0.047,0.180472177,2249.32588742,-3.50923237,0.11606629,4.98110149,12.3741269,11.26008576,10.69638093,10.35216847,9.5995979,10.21338115,10.06013968,9.98688011,9.43281379,9.41100066,9.79485723,9.9366201
23,0.047,0.228546386,2139.99182938,-3.63535138,0.1108995,5.02065474,12.78842689,11.55522423,10.96418201,10.64877558,9.81290039,10.51420084,10.31565299,10.25180039,9.61954041,9.59616713,10.03106377,10.19538605
24,0.047,0.289426612,2024.58641816,-3.76725031,0.10644616,5.05625382,13.21571634,11.8682547,11.24582356,10.97952837,10.05660136,10.78239185,10.6324827,10.50051201,9.79960982,9.75989118,10.32386424,10.44067057
25,0.047,0.366524124,1905.6202533,-3.90426903,0.10261826,5.08806358,13.62632572,12.18858863,11.54469463,11.34714075,10.34620285,11.02403382,11.03188823,10.73856009,9.97741912,9.90970787,10.69009224,10.67799919
26,0.047,0.464158883,1782.78836596,-4.04803089,0.09935878,5.11610041,13.98795309,12.51175934,11.87460234,11.77649719,10.70547116,11.23548446,11.53903462,10.96471137,10.1541798,10.05100786,11.15416,10.90831181
27,0.047,0.587801607,1667.92055902,-4.18837001,0.09658189,5.14072151,14.27764711,12.81107941,12.22163897,12.23905865,11.09140137,11.42075755,12.06732349,11.17691704,10.32318349,10.18727961,11.64557711,11.12857317
28,0.047,0.744380301,1557.41771026,-4.32939423,0.09417203,5.162669,14.50124056,13.08416753,12.6177241,12.73265497,11.49451162,11.58104786,12.56892977,11.38020647,10.49187597,10.33141567,12.13645874,11.34347508
29,0.047,0.942668455,1458.24361326,-4.46337387,0.09206359,5.18233692,14.72533869,13.33481785,13.0336476,13.19087761,11.87844568,11.71236183,13.00734864,11.56028309,10.65205249,10.47907607,12.58868455,11.53571722
30,0.047,1.19377664,1362.07762838,-4.59984053,0.09018068,5.20028538,14.9315215,13.58035792,13.49946044,13.63275214,12.24129161,11.82630708,13.42032051,11.73319424,10.82775113,10.64712292,13.00564846,11.71710333
31,0.047,1.51177507,1266.26042698,-4.74247971,0.08853889,5.21624401,15.13291491,13.84136092,14.01060493,14.07994851,12.59285262,11.94462847,13.83378555,11.91490043,11.02401069,10.82574127,13.40407302,11.90403801
32,0.047,1.91448198,1177.48326996,-4.88343214,0.08705722,5.23090262,15.38201914,14.13355499,14.49160465,14.52166906,12.8943034,12.07728953,14.20825898,12.10119972,11.23665385,10.99443354,13.74255609,12.09112087
33,0.047,2.42446202,1085.44657187,-5.03743981,0.08580124,5.24352501,15.69744598,14.48258273,14.96013176,14.9834945,13.17918116,12.22468907,14.57109991,12.29617254,11.46377425,11.15467098,14.05944164,12.28572305
34,0.047,3.07029063,1009.79060464,-5.17437289,0.08467748,5.25497628,16.01887754,14.83055018,15.3841183,15.45000916,13.43693638,12.38185078,14.91162383,12.48956988,11.69191623,11.299922,14.34814545,12.47821846
35,0.047,3.88815518,933.01561728,-5.32199654,0.08368631,5.26520326,16.39712101,15.22172735,15.82407758,15.95582382,13.69802776,12.55501515,15.25541287,12.69501418,11.93129962,11.44295826,14.63792857,12.68283027
36,0.047,4.92388263,870.26375768,-5.4517591,0.08284154,5.2740158,16.75409611,15.57765881,16.21758939,16.42516407,13.92870669,12.71796232,15.55162354,12.87703959,12.1434277,11.5678546,14.89085843,12.8663259
37,0.047,6.23550734,820.82604781,-5.56142876,0.08207595,5.28208028,17.08709853,15.90112116,16.56474144,16.83507825,14.12344649,12.86243837,15.80730025,13.03694981,12.31932486,11.67305002,15.10593094,13.02585074
38,0.047,7.89652287,778.62841118,-5.66076583,0.08135401,5.28975418,17.39213614,16.19702916,16.88435923,17.21891898,14.30556301,13.00032888,16.04298299,13.1859665,12.47622778,11.76925516,15.30605057,13.17540071
39,0.047,10.0,739.34173977,-5.75825977,0.0806487,5.29731735,17.70243406,16.49640345,17.21177746,17.61079284,14.48834409,13.127096,16.28195237,13.32971906,12.63036066,11.86601816,15.50920468,13.31923426
0,0.009,0.001,2277.79850054,-2.8080972,0.25371061,3.58398171,10.41554818,9.53795839,9.10536703,8.57560792,7.89160184,8.06022509,8.28847121,7.99764785,7.55719115,7.44958946,8.06814585,7.97754369
1,0.009,0.00126638017,2237.00986508,-2.89705583,0.23744328,3.64153944,10.65248596,9.74731893,9.31427427,8.77873946,8.0762884,8.29934806,8.49102634,8.22038068,7.74715011,7.65418816,8.25956433,8.19673664
2,0.009,0.00160371874,2190.57218495,-2.98942902,0.22263715,3.69746408,10.90254242,9.96352253,9.5291568,8.98879622,8.26316283,8.55032939,8.69674789,8.45154556,7.9383811,7.85971204,8.45331949,8.42377637
3,0.009,0.00203091762,2130.02162665,-3.09149371,0.20936981,3.75083099,11.18850502,10.20152781,9.763126,9.21814387,8.45894263,8.82712673,8.91401994,8.70300704,8.13513503,8.06968181,8.65677606,8.67000852
4,0.009,0.00257191381,2065.7829484,-3.1951215,0.19755781,3.80127088,11.48994453,10.44653324,9.99980828,9.45453556,8.65438367,9.10695404,9.13203903,8.95570232,8.32725377,8.27165903,8.86089368,8.91732731
5,0.009,0.00325702066,1998.90765384,-3.30008856,0.18698082,3.84906466,11.8033279,10.69733551,10.23806919,9.69930785,8.8505589,9.38729378,9.35360861,9.20741614,8.51420502,8.46466082,9.06838367,9.16372769
6,0.009,0.00412462638,1921.86221946,-3.41312162,0.17759122,3.8938161,12.15444646,10.96994047,10.49189796,9.96858675,9.05950731,9.675946,9.6004088,9.46667483,8.70198455,8.65206416,9.29855874,9.4177745
7,0.009,0.00522334507,1844.31788314,-3.52635264,0.16926906,3.9355038,12.49980546,11.2416447,10.74427914,10.25197914,9.28237165,9.94072794,9.88092395,9.71167423,8.88293484,8.82198591,9.55852456,9.65892455
8,0.009,0.00661474064,1756.9554827,-3.64928348,0.16190532,3.97413624,12.86592179,11.53391673,11.01663161,10.57534322,9.5401198,10.19978829,10.22633606,9.95989411,9.06722274,8.9825328,9.87538604,9.90470318
9,0.009,0.0083767764,1667.87977789,-3.77479024,0.15549275,4.00923784,13.21025097,11.82419793,11.29688698,10.94011572,9.84555216,10.41492327,10.65390056,10.18295285,9.24194613,9.12254097,10.26460836,10.12987715
10,0.009,0.0106081836,1581.96204628,-3.89871201,0.14985858,4.04129564,13.51397825,12.10232508,11.58438008,11.33816432,10.17716321,10.60705645,11.11697986,10.39230853,9.40793689,9.25219277,10.68724111,10.34461596
11,0.009,0.0134339933,1504.22596855,-4.01610156,0.14479603,4.0711453,13.75536114,12.35820587,11.88102023,11.75432534,10.51578089,10.77492109,11.56012981,10.5851668,9.56128473,9.37361246,11.1055791,10.54647121
12,0.009,0.0170125428,1396.5941741,-4.17161859,0.1404337,4.09771439,14.02882661,12.67947284,12.32850894,12.34490774,10.99983275,10.96550925,12.13366903,10.82241362,9.74033344,9.51504084,11.68888205,10.80225401
13,0.009,0.0215443469,1318.99951808,-4.2947661,0.13663498,4.12153308,14.23492282,12.93214765,12.74759677,12.80178551,11.40493923,11.10797801,12.56039676,11.00940236,9.88852528,9.64491115,12.1597551,11.00538143
14,0.009,0.0272833338,1240.48655657,-4.42323381,0.13323788,4.14340247,14.44030244,13.18731233,13.19599279,13.21606573,11.79435526,11.23491057,12.95960769,11.1823391,10.03652579,9.7917037,12.60313314,11.19206563
15,0.009,0.0345510729,1165.18585037,-4.55203546,0.1302021,4.16342133,14.65260195,13.44641267,13.65498033,13.59114938,12.14818063,11.35354062,13.33535626,11.34835016,10.19424583,9.95295055,12.99931238,11.3664135
16,0.009,0.0437547938,1091.78906475,-4.68346931,0.12747562,4.18180346,14.87718582,13.72689747,14.12767497,13.96537931,12.4862798,11.47630681,13.71829569,11.5211221,10.37064802,10.12626986,13.37574728,11.54324424
17,0.009,0.0554102033,1023.46837935,-4.81260125,0.12502262,4.19868046,15.12304009,14.03318445,14.55534877,14.32638776,12.78361122,11.60648755,14.08439153,11.69523131,10.56238242,10.29074016,13.70774647,11.71832844
18,0.009,0.0701703829,959.74912061,-4.93977303,0.12281207,4.21417526,15.38677328,14.34554568,14.96608,14.69506487,13.07774056,11.74789754,14.47141433,11.8828788,10.77555368,10.45914901,14.03571474,11.90492552
19,0.009,0.0888623816,897.45920952,-5.07067577,0.12079646,4.22854838,15.70580872,14.68722091,15.37409567,15.1179636,13.34902542,11.9069114,14.82948058,12.07984107,11.00837086,10.6125287,14.3346722,12.10090471
20,0.009,0.112533558,832.85584977,-5.21352038,0.11899744,4.2415817,16.05336784,15.08179522,15.80240973,15.58262353,13.6420605,12.07762642,15.20988919,12.28981307,11.26116922,10.76994938,14.65880867,12.31008231
21,0.009,0.142510267,773.1604773,-5.35437183,0.11741034,4.25324456,16.41891009,15.48567241,16.23945564,16.08845486,13.91886178,12.25804914,15.57232401,12.50095446,11.51370716,10.91656666,14.96056133,12.52120069
22,0.009,0.180472177,718.73696015,-5.4918035,0.11598409,4.26386027,16.80160834,15.88691136,16.6775485,16.60785357,14.192131,12.44695669,15.93635157,12.71429319,11.7602822,11.05603844,15.25563963,12.73547401
23,0.009,0.228546386,670.80230608,-5.6213835,0.11469402,4.27357532,17.18144652,16.28064401,17.11422981,17.12051101,14.45320021,12.61634385,16.28903247,12.91373718,11.99131704,11.19093789,15.54618009,12.93364785
24,0.009,0.289426612,626.3637304,-5.74954748,0.11350426,4.28263263,17.59448406,16.69146615,17.58753395,17.69036261,14.73832319,12.81681943,16.67190851,13.1278009,12.22685418,11.32621162,15.86547798,13.15062881
25,0.009,0.366524124,583.43725217,-5.88127948,0.1124089,4.29105554,18.02134253,17.11609503,18.07489637,18.2719933,15.02206193,13.01503258,17.06370724,13.34629612,12.45533356,11.46199154,16.19367491,13.36872951
26,0.009,0.464158883,543.88276847,-6.0110854,0.11139701,4.29890968,18.48391044,17.57205557,18.6102934,18.92357242,15.34440172,13.21674218,17.47426378,13.57352775,12.68182832,11.58628473,16.55114668,13.59980302
27,0.009,0.587801607,511.48921625,-6.12523183,0.11044284,4.30638179,18.91540657,18.0091065,19.14194448,19.54386609,15.64768131,13.39889179,17.83622751,13.78005914,12.8636293,11.68968872,16.8780671,13.80722813
28,0.009,0.744380301,479.57819837,-6.24428716,0.10953973,4.31351349,19.45140279,18.58138507,19.83935334,20.33111469,15.99796751,13.62829407,18.25872049,14.0283243,13.06956362,11.80604789,17.26797209,14.05474809
29,0.009,0.942668455,448.26209937,-6.36831645,0.10869244,4.32025812,19.99736414,19.1795713,20.51637283,21.15274405,16.3547626,13.85914893,18.70915968,14.27317056,13.28965257,11.9293913,17.67121709,14.29866498
30,0.009,1.19377664,420.93232326,-6.48406959,0.10788622,4.32672479,20.59428512,19.85184329,21.21010005,21.97821761,16.69977023,14.09881681,19.15449775,14.52134691,13.51048413,12.04803162,18.06933495,14.54539241
31,0.009,1.51177507,394.88909676,-6.60120316,0.10712046,4.33291185,21.25334258,20.62559714,21.89822951,22.84308656,17.04514512,14.3402881,19.61065694,14.76895149,13.72448465,12.16260471,18.48151263,14.79037556
32,0.009,1.91448198,372.95783978,-6.70652775,0.10637717,4.33895987,21.97963213,21.44578908,22.55829813,23.75466753,17.39826868,14.58080832,20.09143996,15.01812619,13.95484295,12.28208431,18.91059,15.03661259
33,0.009,2.42446202,350.59291251,-6.81984804,0.10565588,4.34486941,22.89622615,22.43618425,23.27887445,24.84367304,17.80934936,14.85624931,20.65069504,15.29912209,14.20525985,12.40855439,19.41394029,15.31298892
34,0.009,3.07029063,336.65207815,-6.89630493,0.10493198,4.35084097,23.55887619,23.12128747,23.76604274,25.64090257,18.09979085,15.04787749,21.05724403,15.49269488,14.38731175,12.49882002,19.77722901,15.5026477
35,0.009,3.88815518,321.4357188,-6.98289912,0.10418118,4.35707823,24.4575044,24.02613102,24.38727693,26.66356169,18.45506363,15.28950279,21.56615381,15.72632239,14.60180904,12.60900316,20.23557794,15.73036852
36,0.009,4.92388263,305.03316624,-7.0802221,0.10342493,4.36340627,25.3273925,24.87878964,25.00614024,27.79847263,18.84690548,15.54703935,22.12995664,15.98142282,14.85884482,12.73093986,20.73867122,15.97974425
37,0.009,6.23550734,290.27079552,-7.1726848,0.10267552,4.36972292,26.26114985,25.77215024,25.64386539,28.96154733,19.24487776,15.80514703,22.69964075,16.24449834,15.09300529,12.83806566,21.25066494,16.23756337
38,0.009,7.89652287,275.25187371,-7.27139139,0.10192142,4.37612581,27.50219256,26.92120744,26.45731809,30.41049989,19.72969581,16.12155114,23.39707631,16.55700399,15.34285525,12.96244227,21.88467444,16.54325987
39,0.009,10.0,259.11565922,-7.38268384,0.1011817,4.38245277,28.88578567,28.24813845,27.4060638,32.16863175,20.28954071,16.48267514,24.24308765,16.90172253,15.64384156,13.09634055,22.65670738,16.87926243
0,0.05,0.001,2938.0456766,-1.63078965,0.59145218,3.59354578,7.42405344,6.80441115,6.27258221,5.93714291,5.49747625,5.49245799,5.72985744,5.47372906,5.27459513,5.13479847,5.60853062,5.46746728
1,0.05,0.00126638017,2937.64965196,-1.652413,0.57706673,3.61493255,7.47840526,6.85888075,6.32735341,5.99153121,5.55138703,5.54656501,5.78372765,5.5277695,5.32837037,5.18886476,5.66239655,5.52150974
2,0.05,0.00160371874,2937.40058071,-1.66353438,0.56981137,3.62592259,7.50640385,6.88692018,6.35554298,6.01951927,5.57911902,5.57441252,5.81144997,5.55557828,5.35603332,5.21667858,5.69010993,5.54931848
3,0.05,0.00203091762,2937.17619694,-1.67455543,0.56271514,3.63680747,7.53410746,6.91466263,6.38341433,6.04720517,5.60656513,5.6019891,5.83889015,5.58311185,5.38342877,5.244227,5.71753904,5.57685099
4,0.05,0.00257191381,2936.8380615,-1.69077155,0.55242831,3.65283277,7.57491129,6.95550996,6.42443068,6.08795872,5.64697141,5.64261198,5.87929805,5.62366412,5.42377712,5.28480491,5.75792439,5.61740011
